freq,unit,sex,age,icd10,geo\TIME_PERIOD,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,RT,F,TOTAL,F01_F03,ITI3,38.26,46.71,43.41,42.6,52.88,50.86,65.29,64.36,62.25,61.98,67.31,72.84,62.26
A,RT,F,TOTAL,F01_F03,ITI4,20.19,25.13,21.28,22.23,28.65,30.58,35.58,36.53,42.6,40.17,44.74,48.78,49.31
A,RT,F,TOTAL,F10,ITC1,0.18,0.18,0.13,0.22,,0.35,0.22,0.36,0.23,0.27,0.55,0.18,0.23
A,RT,F,TOTAL,F10,ITC2,,1.53,1.52,,,,,,,,,,
A,RT,F,TOTAL,F10,ITC3,,,0.36,0.48,0.24,0.37,0.37,0.62,,0.25,,0.26,0.13
A,RT,F,TOTAL,F10,ITC4,0.16,0.18,0.24,0.16,0.14,0.14,0.18,0.14,0.1,0.16,0.12,0.2,0.2
A,RT,F,TOTAL,F10,ITF1,0.15,0.3,0.29,,0.29,0.15,0.15,,0.15,0.15,,0.15,0.15
A,RT,F,TOTAL,F10,ITF2,,,,,,,,,,,,0.68,0.68
A,RT,F,TOTAL,F10,ITF3,0.03,0.07,0.03,,0.07,0.07,0.03,0.07,0.03,0.03,0.07,0.14,
A,RT,F,TOTAL,F10,ITF4,0.05,0.19,0.05,0.14,0.05,0.05,,,0.25,,0.1,0.15,0.05
A,RT,F,TOTAL,F10,ITF5,,0.34,,,,,,,,0.36,,0.37,
A,RT,F,TOTAL,F10,ITF6,,,0.2,0.1,,0.1,0.1,,0.1,0.21,,,
A,RT,F,TOTAL,F10,ITG1,,0.04,0.08,0.04,0.04,0.04,,0.04,,0.08,0.08,,0.04
A,RT,F,TOTAL,F10,ITG2,0.12,0.36,,0.24,0.59,0.24,,0.36,0.24,0.25,0.37,0.25,0.37
A,RT,F,TOTAL,F10,ITH1,0.39,0.39,,0.76,1.9,,0.38,0.37,0.74,,0.74,0.37,
A,RT,F,TOTAL,F10,ITH2,0.74,,,,0.36,0.36,0.73,,,0.72,0.36,,1.09
A,RT,F,TOTAL,F10,ITH3,0.2,0.16,0.2,,0.4,0.12,0.16,0.2,0.28,0.2,0.4,0.12,0.12
A,RT,F,TOTAL,F10,ITH4,0.47,0.32,0.32,0.95,,0.48,0.48,,0.32,0.16,0.16,0.16,0.49
A,RT,F,TOTAL,F10,ITH5,0.09,0.18,0.18,0.13,0.09,0.13,0.13,0.13,0.26,0.31,0.26,0.22,0.31
A,RT,F,TOTAL,F10,ITI1,0.21,0.05,0.26,0.1,0.05,0.05,0.21,0.16,0.21,0.21,0.16,0.16,0.42
A,RT,F,TOTAL,F10,ITI2,,,0.65,,,,,0.22,,,0.22,,
A,RT,F,TOTAL,F10,ITI3,0.25,,0.25,0.12,0.25,0.13,0.13,0.25,,0.13,0.13,0.13,
A,RT,F,TOTAL,F10,ITI4,0.17,0.21,0.03,,0.13,0.13,,0.13,0.2,0.1,0.1,0.03,0.24
A,RT,F,TOTAL,F_OTH,ITC1,2.63,2.97,3.25,2.05,3.38,2.69,3.32,3.93,3.83,5.17,4.8,5.78,4.69
A,RT,F,TOTAL,F_OTH,ITC2,1.54,3.07,3.05,3.04,4.58,4.61,,10.88,4.68,3.14,3.17,1.59,6.38
A,RT,F,TOTAL,F_OTH,ITC3,3.46,3.87,4.1,6.0,5.44,5.24,4.04,5.46,4.52,6.82,5.72,8.56,5.89
A,RT,F,TOTAL,F_OTH,ITC4,1.99,2.38,2.05,2.11,2.99,2.4,2.69,3.13,3.52,3.73,3.02,3.95,3.82
A,RT,F,TOTAL,F_OTH,ITF1,2.04,3.12,2.65,3.07,3.22,2.21,2.51,2.39,2.56,1.37,2.75,5.22,3.08
A,RT,F,TOTAL,F_OTH,ITF2,2.48,1.25,2.49,1.25,1.88,3.79,1.91,1.93,1.96,3.31,3.36,3.39,3.41
A,RT,F,TOTAL,F_OTH,ITF3,0.83,1.28,0.97,1.16,1.6,1.57,1.24,1.48,1.81,1.79,1.7,2.37,2.09
A,RT,F,TOTAL,F_OTH,ITF4,1.51,1.34,2.48,1.19,2.38,1.43,1.82,1.7,2.16,2.62,3.62,3.34,2.65
A,RT,F,TOTAL,F_OTH,ITF5,2.36,1.36,1.7,1.7,3.41,2.06,1.73,1.75,2.83,2.51,4.35,4.02,3.32
A,RT,F,TOTAL,F_OTH,ITF6,1.19,3.19,3.07,2.27,2.38,2.19,1.7,2.43,1.96,3.96,2.53,3.49,2.02
A,RT,F,TOTAL,F_OTH,ITG1,1.42,1.86,1.65,1.53,1.61,1.65,2.36,1.61,1.91,2.68,2.78,2.95,2.92
A,RT,F,TOTAL,F_OTH,ITG2,2.48,2.74,2.13,1.77,2.72,2.13,3.33,2.41,1.82,4.29,4.81,5.58,2.62
A,RT,F,TOTAL,F_OTH,ITH1,0.78,1.55,,1.91,1.52,1.89,3.01,2.99,2.23,3.34,1.12,4.83,4.44
A,RT,F,TOTAL,F_OTH,ITH2,4.07,3.7,2.93,2.55,5.09,4.73,4.0,6.88,3.97,4.34,3.64,7.64,5.44
A,RT,F,TOTAL,F_OTH,ITH3,2.47,2.88,2.51,2.34,2.74,2.9,2.83,3.28,2.93,3.58,3.24,3.49,3.89
A,RT,F,TOTAL,F_OTH,ITH4,3.63,3.49,3.32,3.0,2.85,2.54,3.19,2.4,1.93,3.72,4.4,4.74,4.25
A,RT,F,TOTAL,F_OTH,ITH5,1.81,3.02,2.11,2.4,3.4,2.75,2.97,3.8,3.01,3.64,3.7,4.02,4.67
A,RT,F,TOTAL,F_OTH,ITI1,2.63,2.87,2.38,2.05,2.67,2.32,3.1,2.91,2.98,3.41,3.32,4.14,3.98
A,RT,F,TOTAL,F_OTH,ITI2,1.51,0.87,2.37,1.5,1.72,1.94,2.82,2.63,2.44,2.0,2.47,3.84,2.95
A,RT,F,TOTAL,F_OTH,ITI3,1.88,2.39,1.75,1.37,1.5,2.14,1.64,1.66,1.93,2.07,2.88,3.81,2.64
A,RT,F,TOTAL,F_OTH,ITI4,1.58,1.53,1.55,1.74,1.54,1.8,2.07,1.56,1.74,2.79,3.05,3.02,2.48
A,RT,F,TOTAL,G20,ITC1,9.33,11.02,10.89,11.11,12.95,12.79,13.86,14.11,14.59,16.95,15.12,16.33,15.16
A,RT,F,TOTAL,G20,ITC2,7.68,9.21,7.62,3.04,10.69,6.15,12.36,17.1,15.61,17.28,9.5,9.54,9.57
A,RT,F,TOTAL,G20,ITC3,10.86,10.29,13.13,14.52,14.99,14.25,15.32,19.22,16.31,16.92,19.07,19.3,18.45
A,RT,F,TOTAL,G20,ITC4,6.47,8.2,7.89,8.35,9.67,9.93,10.63,11.84,11.85,13.96,12.97,12.86,12.28
A,RT,F,TOTAL,G20,ITF1,6.57,7.72,7.06,8.62,8.21,11.62,10.06,11.94,16.87,14.72,15.3,18.13,17.73
A,RT,F,TOTAL,G20,ITF2,3.1,8.1,5.6,9.34,11.29,5.05,18.48,8.38,13.05,13.25,12.77,13.55,12.29
A,RT,F,TOTAL,G20,ITF3,4.77,5.15,4.87,5.44,5.75,5.87,7.02,6.28,7.67,7.36,7.5,8.56,9.35
A,RT,F,TOTAL,G20,ITF4,6.96,8.53,6.2,6.84,8.99,9.03,10.79,9.66,9.87,11.51,12.8,13.35,13.21
A,RT,F,TOTAL,G20,ITF5,7.43,6.79,6.79,8.15,8.19,9.27,11.06,10.84,16.64,10.75,13.77,17.91,12.18
A,RT,F,TOTAL,G20,ITF6,5.05,7.57,5.55,5.73,7.53,7.07,8.0,8.01,8.55,8.86,7.16,10.27,10.43
A,RT,F,TOTAL,G20,ITG1,5.4,7.01,5.42,6.03,7.0,8.03,8.65,8.39,9.11,9.54,11.8,11.12,8.73
A,RT,F,TOTAL,G20,ITG2,6.39,6.8,6.76,6.83,9.1,6.28,10.83,8.9,10.7,12.87,15.18,12.53,13.85
A,RT,F,TOTAL,G20,ITH1,9.73,7.38,6.54,7.25,9.49,10.96,13.9,11.22,12.29,13.37,11.15,13.76,7.77
A,RT,F,TOTAL,G20,ITH2,5.92,7.77,7.7,6.19,6.91,9.09,12.0,13.77,13.35,14.11,12.73,13.09,11.61
A,RT,F,TOTAL,G20,ITH3,6.5,6.45,7.68,7.29,9.24,10.18,12.94,11.55,12.52,15.66,11.73,14.84,14.16
A,RT,F,TOTAL,G20,ITH4,7.74,8.71,6.32,6.15,7.92,10.65,11.48,8.18,10.15,15.06,14.17,13.08,10.64
A,RT,F,TOTAL,G20,ITH5,6.93,7.94,7.29,6.84,8.37,10.6,10.35,10.44,11.62,11.92,12.26,13.12,11.99
A,RT,F,TOTAL,G20,ITI1,8.25,9.51,9.31,10.37,11.98,12.21,13.06,13.83,14.55,15.84,15.41,18.72,16.46
A,RT,F,TOTAL,G20,ITI2,8.42,10.42,8.19,6.87,7.32,13.18,9.99,12.51,10.86,12.47,11.67,19.64,14.97
A,RT,F,TOTAL,G20,ITI3,7.25,8.29,8.51,8.37,12.53,10.83,15.18,13.89,13.99,16.43,14.11,15.52,13.85
A,RT,F,TOTAL,G20,ITI4,7.26,8.48,6.95,8.08,9.08,8.85,11.67,9.85,11.54,11.58,13.2,14.99,14.9
A,RT,F,TOTAL,G30,ITC1,19.81,21.24,20.16,21.47,24.19,23.06,24.67,22.82,22.42,25.39,20.33,23.57,18.1
A,RT,F,TOTAL,G30,ITC2,30.7,38.37,45.7,12.16,30.55,16.91,24.73,13.99,9.37,15.71,14.25,17.5,9.57
A,RT,F,TOTAL,G30,ITC3,34.36,37.66,33.12,32.41,36.63,34.09,33.82,37.7,34.76,44.19,34.96,42.82,31.0
A,RT,F,TOTAL,G30,ITC4,24.31,27.13,25.71,26.79,31.28,31.44,32.5,34.31,34.23,42.29,31.24,35.18,31.61
A,RT,F,TOTAL,G30,ITF1,28.77,36.81,32.34,29.22,42.2,35.3,40.96,31.35,33.44,34.91,34.42,39.95,37.92
A,RT,F,TOTAL,G30,ITF2,21.72,24.92,23.02,19.31,26.96,27.8,31.22,25.78,24.79,32.45,26.88,35.91,21.84
A,RT,F,TOTAL,G30,ITF3,14.33,14.98,15.02,14.98,17.98,15.5,19.66,16.5,18.34,17.69,18.5,19.14,17.66
A,RT,F,TOTAL,G30,ITF4,21.44,23.33,22.98,23.55,28.12,27.7,30.45,25.77,28.0,28.94,30.25,27.89,25.72
A,RT,F,TOTAL,G30,ITF5,15.19,17.65,12.9,22.4,23.54,25.41,26.97,20.62,24.43,24.0,29.72,20.11,24.35
A,RT,F,TOTAL,G30,ITF6,12.37,14.54,15.16,14.41,15.95,16.42,18.6,19.58,17.93,15.95,21.06,20.43,17.45
A,RT,F,TOTAL,G30,ITG1,19.99,20.84,20.09,20.59,22.27,19.21,24.64,21.56,20.81,20.72,20.34,19.56,16.44
A,RT,F,TOTAL,G30,ITG2,28.4,32.58,27.5,32.05,32.01,30.36,40.72,33.43,34.9,43.75,36.4,35.59,31.81
A,RT,F,TOTAL,G30,ITH1,23.73,19.81,19.23,23.28,27.34,28.72,27.06,26.55,29.05,26.37,30.11,29.0,25.17
A,RT,F,TOTAL,G30,ITH2,22.19,19.98,12.83,17.12,18.92,28.37,19.27,25.0,20.2,24.24,21.09,22.91,15.96
A,RT,F,TOTAL,G30,ITH3,23.34,21.86,19.93,19.76,22.44,22.38,23.38,21.15,20.27,22.66,19.05,18.61,17.6
A,RT,F,TOTAL,G30,ITH4,16.26,20.28,18.16,17.83,17.42,16.06,19.62,18.12,17.08,17.81,12.54,12.43,12.11
A,RT,F,TOTAL,G30,ITH5,16.74,16.99,15.94,18.31,19.18,18.63,16.76,17.77,17.38,21.74,19.1,18.11,17.06
A,RT,F,TOTAL,G30,ITI1,33.28,34.16,32.37,32.19,36.91,35.7,39.86,34.73,35.54,38.98,34.29,37.55,32.08
A,RT,F,TOTAL,G30,ITI2,26.34,28.45,25.65,26.82,36.38,32.42,39.09,31.16,36.56,41.2,37.7,38.84,32.43
A,RT,F,TOTAL,G30,ITI3,30.0,31.89,32.65,37.85,39.1,37.14,47.45,43.59,43.64,49.17,50.19,43.65,38.78
A,RT,F,TOTAL,G30,ITI4,18.75,21.83,18.98,19.4,22.98,19.44,24.56,21.28,21.94,22.69,21.63,23.51,19.48
A,RT,F,TOTAL,G_H,ITC1,47.37,52.84,50.33,51.85,60.31,56.0,60.06,60.57,60.11,68.77,59.71,67.69,58.44
A,RT,F,TOTAL,G_H,ITC2,50.66,67.54,63.98,19.76,56.51,35.35,66.45,63.72,46.84,62.85,52.25,55.68,44.68
A,RT,F,TOTAL,G_H,ITC3,77.67,80.52,74.56,78.26,84.88,75.62,80.75,90.53,85.33,94.31,84.8,95.22,81.22
A,RT,F,TOTAL,G_H,ITC4,46.56,51.62,49.01,50.25,57.27,58.3,59.18,63.88,63.95,78.81,63.82,70.47,64.97
A,RT,F,TOTAL,G_H,ITF1,51.41,65.0,63.51,54.2,68.73,66.78,73.19,61.51,69.44,67.7,72.67,80.35,80.0
A,RT,F,TOTAL,G_H,ITF2,36.61,44.85,42.31,38.62,58.94,44.23,61.8,47.7,50.23,60.27,55.79,69.1,49.83
A,RT,F,TOTAL,G_H,ITF3,27.33,29.55,29.2,28.48,32.57,29.43,37.35,32.19,35.92,35.3,37.76,38.77,37.8
A,RT,F,TOTAL,G_H,ITF4,41.88,46.27,42.11,44.16,51.67,50.67,58.75,50.85,53.26,55.8,60.56,59.12,57.3
A,RT,F,TOTAL,G_H,ITF5,36.46,34.97,30.55,38.36,45.71,46.7,50.83,44.75,55.93,50.16,59.08,54.47,50.92
A,RT,F,TOTAL,G_H,ITF6,28.01,34.05,31.02,28.92,35.27,34.23,40.3,39.26,36.69,36.89,41.8,43.72,42.45
A,RT,F,TOTAL,G_H,ITG1,35.58,38.73,34.62,36.31,41.32,38.96,45.15,41.67,42.51,42.99,47.4,44.1,40.19
A,RT,F,TOTAL,G_H,ITG2,46.03,51.55,47.17,52.09,54.69,50.99,68.7,57.49,63.47,74.52,68.49,67.47,66.62
A,RT,F,TOTAL,G_H,ITH1,47.85,39.22,36.15,40.83,51.27,55.55,57.12,53.1,53.63,63.88,60.97,59.86,53.67
A,RT,F,TOTAL,G_H,ITH2,39.94,41.44,44.34,45.53,53.47,58.19,54.53,60.14,54.84,59.32,49.82,58.19,55.88
A,RT,F,TOTAL,G_H,ITH3,45.05,43.57,43.19,41.82,48.53,47.98,52.73,50.89,50.65,57.29,50.79,54.44,51.88
A,RT,F,TOTAL,G_H,ITH4,43.73,50.22,41.21,41.17,46.56,47.69,55.19,50.02,48.66,62.5,55.23,53.95,49.26
A,RT,F,TOTAL,G_H,ITH5,42.97,45.15,41.8,45.64,49.69,49.34,48.98,51.53,52.4,57.77,56.1,55.34,51.02
A,RT,F,TOTAL,G_H,ITI1,59.38,61.53,58.84,58.38,67.85,66.97,73.99,69.09,70.86,76.27,71.81,78.8,69.52
A,RT,F,TOTAL,G_H,ITI2,54.18,58.2,50.22,50.42,64.58,67.86,67.32,59.47,68.91,78.4,73.37,78.8,70.08
A,RT,F,TOTAL,G_H,ITI3,53.63,57.89,59.3,60.96,70.17,67.23,85.53,75.57,77.27,86.05,88.35,80.21,76.51
A,RT,F,TOTAL,G_H,ITI4,38.66,46.08,38.54,39.66,46.09,43.53,50.24,45.74,47.7,48.89,49.88,56.65,50.97
A,RT,F,TOTAL,G_H_OTH,ITC1,18.23,20.58,19.28,19.28,23.18,20.15,21.53,23.63,23.1,26.43,24.26,27.79,25.18
A,RT,F,TOTAL,G_H_OTH,ITC2,12.28,19.95,10.66,4.56,15.27,12.3,29.36,32.64,21.86,29.85,28.5,28.63,25.53
A,RT,F,TOTAL,G_H_OTH,ITC3,32.45,32.57,28.31,31.33,33.25,27.28,31.61,33.61,34.26,33.2,30.77,33.1,31.77
A,RT,F,TOTAL,G_H_OTH,ITC4,15.78,16.29,15.41,15.12,16.32,16.92,16.05,17.74,17.86,22.57,19.61,22.43,21.08
A,RT,F,TOTAL,G_H_OTH,ITF1,16.07,20.48,24.11,16.36,18.32,19.86,22.18,18.21,19.13,18.06,22.95,22.28,24.35
A,RT,F,TOTAL,G_H_OTH,ITF2,11.79,11.84,13.69,9.97,20.69,11.37,12.1,13.54,12.39,14.57,16.13,19.65,15.7
A,RT,F,TOTAL,G_H_OTH,ITF3,8.23,9.42,9.31,8.06,8.84,8.07,10.67,9.42,9.92,10.25,11.77,11.07,10.78
A,RT,F,TOTAL,G_H_OTH,ITF4,13.49,14.42,12.92,13.77,14.56,13.95,17.51,15.43,15.38,15.36,17.51,17.88,18.37
A,RT,F,TOTAL,G_H_OTH,ITF5,13.84,10.52,10.86,7.81,13.98,12.02,12.79,13.28,14.87,15.41,15.58,16.45,14.39
A,RT,F,TOTAL,G_H_OTH,ITF6,10.59,11.95,10.31,8.79,11.79,10.75,13.7,11.67,10.2,12.09,13.58,13.02,14.58
A,RT,F,TOTAL,G_H_OTH,ITG1,10.19,10.88,9.11,9.69,12.05,11.72,11.86,11.72,12.58,12.74,15.26,13.42,15.02
A,RT,F,TOTAL,G_H_OTH,ITG2,11.24,12.17,12.92,13.2,13.58,14.35,17.14,15.15,17.87,17.89,16.91,19.35,20.96
A,RT,F,TOTAL,G_H_OTH,ITH1,14.39,12.04,10.38,10.3,14.43,15.87,16.16,15.33,12.29,24.14,19.7,17.1,20.73
A,RT,F,TOTAL,G_H_OTH,ITH2,11.83,13.69,23.82,22.22,27.65,20.73,23.27,21.38,21.29,20.98,16.0,22.18,28.3
A,RT,F,TOTAL,G_H_OTH,ITH3,15.2,15.26,15.59,14.77,16.85,15.42,16.41,18.19,17.86,18.96,20.02,21.0,20.12
A,RT,F,TOTAL,G_H_OTH,ITH4,19.73,21.23,16.74,17.2,21.22,20.99,24.09,23.73,21.43,29.63,28.51,28.45,26.51
A,RT,F,TOTAL,G_H_OTH,ITH5,19.3,20.23,18.57,20.49,22.14,20.11,21.87,23.32,23.41,24.11,24.74,24.11,21.96
A,RT,F,TOTAL,G_H_OTH,ITI1,17.85,17.86,17.17,15.81,18.97,19.06,21.07,20.54,20.78,21.46,22.11,22.54,20.98
A,RT,F,TOTAL,G_H_OTH,ITI2,19.43,19.33,16.38,16.73,20.88,22.26,18.24,15.8,21.49,24.72,24.01,20.32,22.68
A,RT,F,TOTAL,G_H_OTH,ITI3,16.38,17.71,18.14,14.74,18.55,19.26,22.9,18.1,19.64,20.44,24.05,21.04,23.88
A,RT,F,TOTAL,G_H_OTH,ITI4,12.66,15.78,12.61,12.18,14.03,15.24,14.0,14.62,14.22,14.61,15.06,18.15,16.59
A,RT,F,TOTAL,I,ITC1,435.51,463.61,449.39,446.4,485.02,452.57,470.92,462.46,451.45,493.69,442.39,474.51,418.25
A,RT,F,TOTAL,I,ITC2,346.91,389.88,324.47,342.02,412.36,387.32,403.36,400.97,387.21,432.08,417.97,373.83,351.05
A,RT,F,TOTAL,I,ITC3,557.29,568.62,543.11,534.86,566.69,525.54,558.64,545.93,516.72,562.21,501.44,552.8,509.63
A,RT,F,TOTAL,I,ITC4,358.73,369.63,351.0,341.02,378.47,341.46,365.36,352.23,348.03,391.58,339.53,366.94,330.1
A,RT,F,TOTAL,I,ITF1,448.71,494.81,492.08,466.04,509.96,492.64,511.33,484.47,472.07,458.7,479.65,457.39,427.13
A,RT,F,TOTAL,I,ITF2,526.79,544.42,532.61,522.66,595.05,547.15,598.21,538.2,577.31,592.07,588.1,596.16,553.57
A,RT,F,TOTAL,I,ITF3,396.48,402.22,393.25,391.1,445.39,400.14,427.47,398.71,397.6,404.32,409.89,427.1,391.33
A,RT,F,TOTAL,I,ITF4,349.18,371.12,349.24,355.29,388.22,354.33,398.16,376.74,365.17,405.85,407.48,394.51,389.76
A,RT,F,TOTAL,I,ITF5,422.33,460.02,434.82,442.28,495.27,475.24,466.44,453.4,503.72,471.12,491.82,503.76,468.22
A,RT,F,TOTAL,I,ITF6,437.91,446.08,424.91,436.92,469.79,435.25,485.09,455.73,448.96,460.03,495.06,488.74,462.51
A,RT,F,TOTAL,I,ITG1,422.78,454.17,416.06,420.36,462.35,413.7,457.9,427.04,422.35,430.87,439.46,423.07,405.2
A,RT,F,TOTAL,I,ITG2,319.49,322.93,302.23,295.55,325.31,311.15,315.27,307.15,310.31,337.28,331.47,350.36,308.28
A,RT,F,TOTAL,I,ITH1,322.88,364.66,339.56,333.52,345.95,315.54,327.3,327.56,306.52,318.65,302.26,319.03,278.73
A,RT,F,TOTAL,I,ITH2,359.82,372.23,340.83,340.19,388.86,352.79,367.9,356.88,327.97,354.49,325.81,353.5,309.14
A,RT,F,TOTAL,I,ITH3,374.95,394.64,374.7,367.44,403.7,381.87,387.16,369.34,358.17,379.66,356.39,370.02,326.72
A,RT,F,TOTAL,I,ITH4,456.38,469.43,458.5,449.29,498.49,456.12,472.77,458.36,445.52,476.38,447.54,448.63,402.41
A,RT,F,TOTAL,I,ITH5,440.57,460.41,429.61,418.22,452.61,419.91,425.54,409.72,401.87,422.68,400.99,406.63,367.0
A,RT,F,TOTAL,I,ITI1,460.35,476.0,453.17,431.06,475.3,442.14,449.49,427.55,423.75,426.38,411.9,424.72,380.27
A,RT,F,TOTAL,I,ITI2,467.59,486.68,486.47,458.69,505.65,470.46,485.54,436.7,448.06,461.68,441.12,449.79,384.86
A,RT,F,TOTAL,I,ITI3,439.94,451.05,443.76,446.84,496.86,456.6,487.77,427.31,440.89,483.69,472.97,465.33,418.01
A,RT,F,TOTAL,I,ITI4,391.02,412.57,376.53,366.98,398.68,369.7,396.87,369.74,370.11,390.82,393.72,401.83,379.87
A,RT,F,TOTAL,I20-I25,ITC1,98.07,105.11,98.64,98.02,102.75,89.83,91.47,85.89,88.48,92.8,82.78,86.68,73.38
A,RT,F,TOTAL,I20-I25,ITC2,99.78,112.05,76.17,91.2,94.69,69.16,89.63,88.59,64.01,81.7,63.33,68.4,44.68
A,RT,F,TOTAL,I20-I25,ITC3,157.13,164.8,151.53,139.96,140.01,133.82,132.71,118.31,118.95,123.98,103.75,113.12,95.7
A,RT,F,TOTAL,I20-I25,ITC4,109.17,111.05,100.21,94.97,101.5,90.0,89.39,84.67,82.85,88.5,78.09,79.41,67.81
A,RT,F,TOTAL,I20-I25,ITF1,146.5,157.76,155.25,148.28,160.02,149.75,149.94,140.79,131.2,127.96,125.3,106.78,101.89
A,RT,F,TOTAL,I20-I25,ITF2,170.63,166.32,168.0,161.97,190.62,161.74,179.65,149.54,155.26,145.04,150.55,157.17,138.56
A,RT,F,TOTAL,I20-I25,ITF3,121.81,119.38,117.14,115.39,129.85,115.17,118.6,111.87,112.03,115.02,111.49,117.9,105.15
A,RT,F,TOTAL,I20-I25,ITF4,99.66,105.81,96.8,97.14,106.67,91.79,102.92,93.99,90.49,100.98,93.84,87.36,82.18
A,RT,F,TOTAL,I20-I25,ITF5,107.69,126.97,112.35,107.26,105.06,114.69,109.26,94.04,113.28,104.26,100.39,102.0,91.5
A,RT,F,TOTAL,I20-I25,ITF6,102.62,109.83,94.04,104.34,105.61,94.93,108.4,92.83,94.51,102.24,99.29,94.32,88.63
A,RT,F,TOTAL,I20-I25,ITG1,99.81,103.65,94.71,93.67,97.26,86.04,91.53,85.76,85.65,83.83,81.55,77.12,69.34
A,RT,F,TOTAL,I20-I25,ITG2,83.42,80.31,77.04,72.47,75.6,67.71,72.15,62.54,67.61,61.77,59.36,65.85,53.9
A,RT,F,TOTAL,I20-I25,ITH1,99.98,101.36,81.14,83.19,82.4,67.26,83.05,80.02,66.29,61.65,60.23,54.66,51.82
A,RT,F,TOTAL,I20-I25,ITH2,132.76,135.05,128.27,122.02,134.95,117.84,119.24,109.06,96.33,96.22,86.54,88.01,65.67
A,RT,F,TOTAL,I20-I25,ITH3,118.48,121.77,107.78,102.02,107.06,98.3,99.16,90.51,84.65,92.51,84.76,82.25,65.22
A,RT,F,TOTAL,I20-I25,ITH4,160.86,160.96,154.1,154.28,156.45,135.13,131.91,129.06,125.84,131.97,110.62,108.89,92.3
A,RT,F,TOTAL,I20-I25,ITH5,138.17,132.58,121.84,114.95,120.53,101.43,102.59,94.85,92.05,88.75,82.08,78.92,66.27
A,RT,F,TOTAL,I20-I25,ITI1,128.15,120.5,113.91,106.69,108.97,100.61,94.44,87.7,84.52,81.21,72.23,71.59,60.65
A,RT,F,TOTAL,I20-I25,ITI2,166.22,172.65,166.61,158.76,159.73,146.95,152.65,120.04,127.19,123.38,111.07,105.67,79.6
A,RT,F,TOTAL,I20-I25,ITI3,155.77,149.3,149.63,140.66,148.74,139.99,142.98,121.45,124.89,131.08,115.92,112.82,94.97
A,RT,F,TOTAL,I20-I25,ITI4,132.53,130.99,123.04,116.51,121.5,112.34,113.72,99.98,101.07,106.44,100.95,99.9,89.49
A,RT,F,TOTAL,I20_I23-I25,ITC1,61.87,67.36,64.17,61.39,65.36,57.77,59.4,56.68,56.1,60.93,53.04,55.63,45.49
A,RT,F,TOTAL,I20_I23-I25,ITC2,44.52,35.3,39.61,41.04,50.4,32.28,43.27,54.39,26.54,50.28,42.75,42.95,22.34
A,RT,F,TOTAL,I20_I23-I25,ITC3,107.26,110.92,105.63,98.79,98.78,97.17,96.56,83.59,84.32,86.11,71.96,81.42,65.85
A,RT,F,TOTAL,I20_I23-I25,ITC4,65.32,67.51,61.6,58.76,63.73,56.78,55.32,53.98,54.11,58.29,49.23,50.37,44.23
A,RT,F,TOTAL,I20_I23-I25,ITF1,100.05,117.25,114.97,108.69,120.02,111.5,116.82,108.99,102.43,100.33,98.84,85.42,80.77
A,RT,F,TOTAL,I20_I23-I25,ITF2,117.27,118.35,125.69,121.48,147.35,120.04,139.52,110.22,130.47,122.52,116.28,134.14,115.36
A,RT,F,TOTAL,I20_I23-I25,ITF3,84.38,83.37,82.57,82.05,95.22,85.13,87.47,82.65,84.11,86.64,84.66,90.45,82.12
A,RT,F,TOTAL,I20_I23-I25,ITF4,71.64,78.36,71.62,72.55,77.69,67.91,80.48,70.8,70.2,78.22,74.1,68.73,64.71
A,RT,F,TOTAL,I20_I23-I25,ITF5,68.19,84.54,75.35,72.64,71.97,76.23,75.03,65.02,79.29,75.24,71.76,76.41,70.47
A,RT,F,TOTAL,I20_I23-I25,ITF6,71.65,74.98,64.61,72.75,75.29,70.15,80.1,70.81,70.91,77.02,77.39,73.25,68.95
A,RT,F,TOTAL,I20_I23-I25,ITG1,63.5,69.68,64.35,61.1,65.35,59.37,62.29,59.07,60.34,57.62,57.22,55.9,48.11
A,RT,F,TOTAL,I20_I23-I25,ITG2,55.14,48.57,46.22,42.19,44.53,40.32,47.27,38.0,42.31,37.87,35.79,40.31,32.06
A,RT,F,TOTAL,I20_I23-I25,ITH1,60.69,61.75,43.45,51.9,50.89,36.28,51.86,52.72,42.46,36.4,36.06,29.75,27.39
A,RT,F,TOTAL,I20_I23-I25,ITH2,93.56,95.46,87.22,77.58,96.4,85.47,88.34,83.33,72.88,73.79,61.45,61.46,42.45
A,RT,F,TOTAL,I20_I23-I25,ITH3,72.03,77.81,68.33,66.18,67.85,63.92,67.06,59.25,58.04,64.29,56.82,56.91,43.64
A,RT,F,TOTAL,I20_I23-I25,ITH4,101.03,106.94,98.84,103.33,103.09,85.37,88.69,88.5,86.85,87.92,71.69,70.79,56.3
A,RT,F,TOTAL,I20_I23-I25,ITH5,86.11,82.9,77.32,70.31,73.93,65.83,66.83,62.1,60.83,60.4,54.82,52.65,40.57
A,RT,F,TOTAL,I20_I23-I25,ITI1,85.8,81.43,78.39,72.96,76.54,71.91,68.37,60.62,60.29,56.24,50.6,49.32,42.86
A,RT,F,TOTAL,I20_I23-I25,ITI2,125.86,124.22,121.13,117.35,120.76,114.32,116.82,93.05,99.05,97.55,87.28,80.16,63.05
